language,package,repository_path,line
R,flextable,02_clinical/03_models/individual_0826/support/0827_JM_base.R,780
R,flextable,02_clinical/03_models/individual_0826/support/0827_JM_base.R,782
R,utils,02_clinical/03_models/individual_0826/support/0827_JM_base.R,862
R,officer,02_clinical/03_models/individual_0826/support/0827_JM_base.R,1181
R,officer,02_clinical/03_models/individual_0826/support/0827_JM_base.R,1182
R,officer,02_clinical/03_models/individual_0826/support/0827_JM_base.R,1183
R,officer,02_clinical/03_models/individual_0826/support/0827_JM_base.R,1204
R,officer,02_clinical/03_models/individual_0826/support/0827_JM_base.R,1207
R,officer,02_clinical/03_models/individual_0826/support/0827_JM_base.R,1211
R,officer,02_clinical/03_models/individual_0826/support/0827_JM_base.R,1212
R,officer,02_clinical/03_models/individual_0826/support/0827_JM_base.R,1219
R,officer,02_clinical/03_models/individual_0826/support/0827_JM_base.R,1222
R,dplyr,02_clinical/04_evaluation/alternative_static_contract/COX_5_4A_corrected.R,5
R,survival,02_clinical/04_evaluation/alternative_static_contract/COX_5_4A_corrected.R,6
R,riskRegression,02_clinical/04_evaluation/alternative_static_contract/COX_5_4A_corrected.R,7
R,prodlim,02_clinical/04_evaluation/alternative_static_contract/COX_5_4A_corrected.R,8
R,officer,02_clinical/04_evaluation/alternative_static_contract/COX_5_4A_corrected.R,9
R,flextable,02_clinical/04_evaluation/alternative_static_contract/COX_5_4A_corrected.R,10
R,dplyr,02_clinical/04_evaluation/alternative_static_contract/RSF_5_4A_corrected.R,5
R,survival,02_clinical/04_evaluation/alternative_static_contract/RSF_5_4A_corrected.R,6
R,randomForestSRC,02_clinical/04_evaluation/alternative_static_contract/RSF_5_4A_corrected.R,7
R,riskRegression,02_clinical/04_evaluation/alternative_static_contract/RSF_5_4A_corrected.R,8
R,prodlim,02_clinical/04_evaluation/alternative_static_contract/RSF_5_4A_corrected.R,9
R,ggplot2,02_clinical/04_evaluation/alternative_static_contract/RSF_5_4A_corrected.R,10
R,rmda,02_clinical/04_evaluation/alternative_static_contract/RSF_5_4A_corrected.R,11
R,fastshap,02_clinical/04_evaluation/alternative_static_contract/RSF_5_4A_corrected.R,12
R,shapviz,02_clinical/04_evaluation/alternative_static_contract/RSF_5_4A_corrected.R,13
R,patchwork,02_clinical/04_evaluation/alternative_static_contract/RSF_5_4A_corrected.R,14
R,officer,02_clinical/04_evaluation/alternative_static_contract/RSF_5_4A_corrected.R,15
R,flextable,02_clinical/04_evaluation/alternative_static_contract/RSF_5_4A_corrected.R,16
R,parallel,02_clinical/04_evaluation/alternative_static_contract/RSF_5_4A_corrected.R,20
R,fastshap,02_clinical/04_evaluation/alternative_static_contract/RSF_5_4A_corrected.R,353
R,shapviz,02_clinical/04_evaluation/alternative_static_contract/RSF_5_4A_corrected.R,361
R,shapviz,02_clinical/04_evaluation/alternative_static_contract/RSF_5_4A_corrected.R,370
R,shapviz,02_clinical/04_evaluation/alternative_static_contract/RSF_5_4A_corrected.R,378
R,shapviz,02_clinical/04_evaluation/alternative_static_contract/RSF_5_4A_corrected.R,380
R,shapviz,02_clinical/04_evaluation/alternative_static_contract/RSF_5_4A_corrected.R,387
R,pROC,02_clinical/04_evaluation/alternative_dynamic_contract/common_dynamic_metric_contract.R,206
R,survival,02_clinical/04_evaluation/alternative_dynamic_contract/common_dynamic_metric_contract.R,217
R,survival,02_clinical/04_evaluation/alternative_dynamic_contract/common_dynamic_metric_contract.R,218
R,dplyr,02_clinical/04_evaluation/alternative_dynamic_contract/JM_5_4B_corrected.R,3
R,survival,02_clinical/04_evaluation/alternative_dynamic_contract/JM_5_4B_corrected.R,4
R,nlme,02_clinical/04_evaluation/alternative_dynamic_contract/JM_5_4B_corrected.R,5
R,JMbayes2,02_clinical/04_evaluation/alternative_dynamic_contract/JM_5_4B_corrected.R,6
R,pROC,02_clinical/04_evaluation/alternative_dynamic_contract/JM_5_4B_corrected.R,7
R,parallel,02_clinical/04_evaluation/alternative_dynamic_contract/JM_5_4B_corrected.R,35
R,nlme,02_clinical/04_evaluation/alternative_dynamic_contract/JM_5_4B_corrected.R,82
R,nlme,02_clinical/04_evaluation/alternative_dynamic_contract/JM_5_4B_corrected.R,86
R,stats,02_clinical/04_evaluation/alternative_dynamic_contract/JM_5_4B_corrected.R,93
R,survival,02_clinical/04_evaluation/alternative_dynamic_contract/JM_5_4B_corrected.R,96
R,JMbayes2,02_clinical/04_evaluation/alternative_dynamic_contract/JM_5_4B_corrected.R,101
R,stats,02_clinical/04_evaluation/alternative_dynamic_contract/JM_5_4B_corrected.R,183
R,DynForest,02_clinical/04_evaluation/alternative_dynamic_contract/RSFLC_5_4B_corrected.R,3
R,survival,02_clinical/04_evaluation/alternative_dynamic_contract/RSFLC_5_4B_corrected.R,4
R,pROC,02_clinical/04_evaluation/alternative_dynamic_contract/RSFLC_5_4B_corrected.R,5
R,parallel,02_clinical/04_evaluation/alternative_dynamic_contract/RSFLC_5_4B_corrected.R,36
R,stats,02_clinical/04_evaluation/alternative_dynamic_contract/RSFLC_5_4B_corrected.R,58
R,stats,02_clinical/04_evaluation/alternative_dynamic_contract/RSFLC_5_4B_corrected.R,59
R,DynForest,02_clinical/04_evaluation/alternative_dynamic_contract/RSFLC_5_4B_corrected.R,77
R,stats,02_clinical/04_evaluation/alternative_dynamic_contract/RSFLC_5_4B_corrected.R,117
R,stats,02_clinical/04_evaluation/alternative_dynamic_contract/RSFLC_5_4B_corrected.R,118
R,survival,02_clinical/04_evaluation/alternative_dynamic_contract/RSFLC_5_4B_corrected.R,139
R,survival,02_clinical/04_evaluation/alternative_dynamic_contract/RSFLC_5_4B_corrected.R,140
R,stats,02_clinical/04_evaluation/alternative_dynamic_contract/rsflc_safe_predict.R,2
R,stats,02_clinical/04_evaluation/alternative_dynamic_contract/rsflc_safe_predict.R,9
R,stats,02_clinical/04_evaluation/alternative_dynamic_contract/rsflc_safe_predict.R,10
R,stats,02_clinical/04_evaluation/alternative_dynamic_contract/rsflc_safe_predict.R,11
R,stats,02_clinical/04_evaluation/alternative_dynamic_contract/rsflc_safe_predict.R,12
R,MASS,02_clinical/04_evaluation/alternative_dynamic_contract/rsflc_safe_predict.R,19
R,parallel,02_clinical/04_evaluation/alternative_dynamic_contract/rsflc_safe_predict.R,108
R,parallel,02_clinical/04_evaluation/alternative_dynamic_contract/rsflc_safe_predict.R,109
R,MASS,02_clinical/04_evaluation/alternative_dynamic_contract/rsflc_safe_predict.R,110
R,parallel,02_clinical/04_evaluation/alternative_dynamic_contract/rsflc_safe_predict.R,110
R,parallel,02_clinical/04_evaluation/alternative_dynamic_contract/rsflc_safe_predict.R,111
R,parallel,02_clinical/04_evaluation/alternative_dynamic_contract/rsflc_safe_predict.R,117
R,dplyr,02_clinical/05_explanation/rsflc_shap/RSFLC_stroke_fit.R,12
R,DynForest,02_clinical/05_explanation/rsflc_shap/RSFLC_stroke_fit.R,13
R,jsonlite,02_clinical/05_explanation/rsflc_shap/RSFLC_stroke_fit.R,14
R,randomForest,02_clinical/05_explanation/rsflc_shap/RSFLC_stroke_fit.R,15
R,DynForest,02_clinical/05_explanation/rsflc_shap/RSFLC_stroke_fit.R,186
R,pROC,02_clinical/05_explanation/rsflc_shap/RSFLC_stroke_fit.R,231
R,DynForest,02_clinical/05_explanation/rsflc_shap/RSFLC_stroke_fit.R,272
R,DynForest,02_clinical/05_explanation/rsflc_shap/RSFLC_stroke_predict.R,10
R,jsonlite,02_clinical/05_explanation/rsflc_shap/RSFLC_stroke_predict.R,11
Python,__future__,02_clinical/05_explanation/rsflc_shap/RSFLC_stroke_SHAP.py,7
Python,json,02_clinical/05_explanation/rsflc_shap/RSFLC_stroke_SHAP.py,9
Python,subprocess,02_clinical/05_explanation/rsflc_shap/RSFLC_stroke_SHAP.py,10
Python,tempfile,02_clinical/05_explanation/rsflc_shap/RSFLC_stroke_SHAP.py,11
Python,pathlib,02_clinical/05_explanation/rsflc_shap/RSFLC_stroke_SHAP.py,12
Python,matplotlib,02_clinical/05_explanation/rsflc_shap/RSFLC_stroke_SHAP.py,14
Python,numpy,02_clinical/05_explanation/rsflc_shap/RSFLC_stroke_SHAP.py,15
Python,pandas,02_clinical/05_explanation/rsflc_shap/RSFLC_stroke_SHAP.py,16
Python,shap,02_clinical/05_explanation/rsflc_shap/RSFLC_stroke_SHAP.py,17
Python,pathlib,02_clinical/06_reporting/update_article.py,1
Python,math,02_clinical/06_reporting/update_article.py,2
Python,pandas,02_clinical/06_reporting/update_article.py,3
Python,docx,02_clinical/06_reporting/update_article.py,4
Python,docx,02_clinical/06_reporting/update_article.py,5
Python,docx,02_clinical/06_reporting/update_article.py,6
Python,docx,02_clinical/06_reporting/update_article.py,7
Python,docx,02_clinical/06_reporting/update_article.py,8
Python,docx,02_clinical/06_reporting/update_article.py,9
Python,pathlib,02_clinical/06_reporting/verify_article.py,1
Python,docx,02_clinical/06_reporting/verify_article.py,2
Python,zipfile,02_clinical/06_reporting/verify_article.py,3
Python,pandas,02_clinical/06_reporting/fig_ch5.py,1
Python,numpy,02_clinical/06_reporting/fig_ch5.py,2
Python,matplotlib,02_clinical/06_reporting/fig_ch5.py,3
Python,math,02_clinical/06_reporting/fig_ch5.py,4
Python,os,02_clinical/06_reporting/fig_ch5.py,5
R,survival,90_history/simulation/cb217ff475_5_Jointmodel_TRY.R,1
R,rms,90_history/simulation/cb217ff475_5_Jointmodel_TRY.R,2
R,timeROC,90_history/simulation/cb217ff475_5_Jointmodel_TRY.R,3
R,dplyr,90_history/simulation/cb217ff475_5_Jointmodel_TRY.R,4
R,joineRML,90_history/simulation/cb217ff475_5_Jointmodel_TRY.R,5
R,readxl,90_history/simulation/cb217ff475_5_Jointmodel_TRY.R,6
R,writexl,90_history/simulation/cb217ff475_5_Jointmodel_TRY.R,7
R,tidyverse,90_history/simulation/cb217ff475_5_Jointmodel_TRY.R,8
R,tidyverse,90_history/simulation/3404a5f8fb_5_Jointmodel模型实现.R,2
R,flexsurv,90_history/simulation/3404a5f8fb_5_Jointmodel模型实现.R,3
R,survival,90_history/simulation/3404a5f8fb_5_Jointmodel模型实现.R,4
R,writexl,90_history/simulation/3404a5f8fb_5_Jointmodel模型实现.R,5
R,readxl,90_history/simulation/3404a5f8fb_5_Jointmodel模型实现.R,6
R,DynForest,90_history/simulation/450c8d6cf6_5_RSF_LC模型_尝试.R,13
R,dplyr,90_history/simulation/450c8d6cf6_5_RSF_LC模型_尝试.R,14
R,readxl,90_history/simulation/450c8d6cf6_5_RSF_LC模型_尝试.R,15
R,purrr,90_history/simulation/450c8d6cf6_5_RSF_LC模型_尝试.R,16
R,survival,90_history/simulation/450c8d6cf6_5_RSF_LC模型_尝试.R,17
R,survival,90_history/simulation/450c8d6cf6_5_RSF_LC模型_尝试.R,222
R,timeROC,90_history/simulation/450c8d6cf6_5_RSF_LC模型_尝试.R,225
R,survival,90_history/simulation/450c8d6cf6_5_RSF_LC模型_尝试.R,235
R,timeROC,90_history/simulation/450c8d6cf6_5_RSF_LC模型_尝试.R,321
R,DynForest,90_history/simulation/450c8d6cf6_5_RSF_LC模型_尝试.R,363
R,survival,90_history/simulation/450c8d6cf6_5_RSF_LC模型_尝试.R,437
R,timeROC,90_history/simulation/450c8d6cf6_5_RSF_LC模型_尝试.R,440
R,survival,90_history/simulation/450c8d6cf6_5_RSF_LC模型_尝试.R,450
R,timeROC,90_history/simulation/450c8d6cf6_5_RSF_LC模型_尝试.R,536
R,DynForest,90_history/simulation/450c8d6cf6_5_RSF_LC模型_尝试.R,578
R,survival,90_history/simulation/450c8d6cf6_5_RSF_LC模型_尝试.R,677
R,survival,90_history/simulation/450c8d6cf6_5_RSF_LC模型_尝试.R,685
R,timeROC,90_history/simulation/450c8d6cf6_5_RSF_LC模型_尝试.R,693
R,timeROC,90_history/simulation/450c8d6cf6_5_RSF_LC模型_尝试.R,701
R,survival,90_history/simulation/4eb9bd9808_5_单一时间点_COX.R,1
R,rms,90_history/simulation/4eb9bd9808_5_单一时间点_COX.R,2
R,timeROC,90_history/simulation/4eb9bd9808_5_单一时间点_COX.R,3
R,dplyr,90_history/simulation/4eb9bd9808_5_单一时间点_COX.R,4
R,joineRML,90_history/simulation/4eb9bd9808_5_单一时间点_COX.R,5
R,readxl,90_history/simulation/4eb9bd9808_5_单一时间点_COX.R,6
R,writexl,90_history/simulation/4eb9bd9808_5_单一时间点_COX.R,7
R,tidyverse,90_history/simulation/4eb9bd9808_5_单一时间点_COX.R,8
R,tidyverse,90_history/simulation/57eae9ab1b_4_TEST_模拟数据.r,7
R,MASS,90_history/simulation/57eae9ab1b_4_TEST_模拟数据.r,8
R,writexl,90_history/simulation/57eae9ab1b_4_TEST_模拟数据.r,9
R,rlang,90_history/simulation/57eae9ab1b_4_TEST_模拟数据.r,10
R,dplyr,90_history/simulation/57eae9ab1b_4_TEST_模拟数据.r,125
R,dplyr,90_history/simulation/57eae9ab1b_4_TEST_模拟数据.r,147
R,dplyr,90_history/simulation/57eae9ab1b_4_TEST_模拟数据.r,180
R,survival,90_history/simulation/075176e029_5_JMBayes_TEST.r,8
R,nlme,90_history/simulation/075176e029_5_JMBayes_TEST.r,9
R,JMbayes2,90_history/simulation/075176e029_5_JMBayes_TEST.r,10
R,readxl,90_history/simulation/075176e029_5_JMBayes_TEST.r,11
R,writexl,90_history/simulation/075176e029_5_JMBayes_TEST.r,12
R,dplyr,90_history/simulation/075176e029_5_JMBayes_TEST.r,13
R,tidyverse,90_history/simulation/075176e029_5_JMBayes_TEST.r,14
R,survival,90_history/simulation/ba05e8d068_5_JM_TEST.R,7
R,timeROC,90_history/simulation/ba05e8d068_5_JM_TEST.R,8
R,dplyr,90_history/simulation/ba05e8d068_5_JM_TEST.R,9
R,joineRML,90_history/simulation/ba05e8d068_5_JM_TEST.R,10
R,readxl,90_history/simulation/ba05e8d068_5_JM_TEST.R,11
R,writexl,90_history/simulation/ba05e8d068_5_JM_TEST.R,12
R,tidyverse,90_history/simulation/ba05e8d068_5_JM_TEST.R,13
R,survival,90_history/simulation/41cf71f3d7_5_RSF_TEST.R,7
R,rms,90_history/simulation/41cf71f3d7_5_RSF_TEST.R,8
R,timeROC,90_history/simulation/41cf71f3d7_5_RSF_TEST.R,9
R,dplyr,90_history/simulation/41cf71f3d7_5_RSF_TEST.R,10
R,randomForestSRC,90_history/simulation/41cf71f3d7_5_RSF_TEST.R,11
R,readxl,90_history/simulation/41cf71f3d7_5_RSF_TEST.R,12
R,writexl,90_history/simulation/41cf71f3d7_5_RSF_TEST.R,13
R,tidyverse,90_history/simulation/41cf71f3d7_5_RSF_TEST.R,14
R,survival,90_history/simulation/b0ab5ae3e5_5_TEST_模拟JM200.R,7
R,timeROC,90_history/simulation/b0ab5ae3e5_5_TEST_模拟JM200.R,8
R,dplyr,90_history/simulation/b0ab5ae3e5_5_TEST_模拟JM200.R,9
R,joineRML,90_history/simulation/b0ab5ae3e5_5_TEST_模拟JM200.R,10
R,readxl,90_history/simulation/b0ab5ae3e5_5_TEST_模拟JM200.R,11
R,writexl,90_history/simulation/b0ab5ae3e5_5_TEST_模拟JM200.R,12
R,tidyverse,90_history/simulation/b0ab5ae3e5_5_TEST_模拟JM200.R,13
R,survival,90_history/simulation/15f4b8b4c1_5_TEST_模拟RSF200.R,8
R,timeROC,90_history/simulation/15f4b8b4c1_5_TEST_模拟RSF200.R,9
R,dplyr,90_history/simulation/15f4b8b4c1_5_TEST_模拟RSF200.R,10
R,randomForestSRC,90_history/simulation/15f4b8b4c1_5_TEST_模拟RSF200.R,11
R,readxl,90_history/simulation/15f4b8b4c1_5_TEST_模拟RSF200.R,12
R,writexl,90_history/simulation/15f4b8b4c1_5_TEST_模拟RSF200.R,13
R,tidyverse,90_history/simulation/15f4b8b4c1_5_TEST_模拟RSF200.R,14
R,tidyverse,90_history/simulation/c0db261cf2_查找协变量被剔除的示例.R,6
R,dplyr,90_history/simulation/c0db261cf2_查找协变量被剔除的示例.R,56
R,dplyr,90_history/simulation/c0db261cf2_查找协变量被剔除的示例.R,59
R,dplyr,90_history/simulation/c0db261cf2_查找协变量被剔除的示例.R,64
R,survival,90_history/simulation/90b02ba668_debug_ranef_mjoint.R,2
R,joineRML,90_history/simulation/90b02ba668_debug_ranef_mjoint.R,3
R,readxl,90_history/simulation/90b02ba668_debug_ranef_mjoint.R,4
R,readxl,90_history/clinical/c756b8822a_0417实例数据引入.R,1
R,dplyr,90_history/clinical/c756b8822a_0417实例数据引入.R,2
R,readxl,90_history/clinical/c756b8822a_0417实例数据引入.R,291
R,dplyr,90_history/clinical/c756b8822a_0417实例数据引入.R,292
R,stringr,90_history/clinical/c756b8822a_0417实例数据引入.R,293
R,dplyr,90_history/clinical/1d0ce62170_0424实例数据纵向处理.R,1
R,tidyr,90_history/clinical/1d0ce62170_0424实例数据纵向处理.R,2
R,missForest,90_history/clinical/1d0ce62170_0424实例数据纵向处理.R,3
R,readxl,90_history/clinical/1d0ce62170_0424实例数据纵向处理.R,4
R,dplyr,90_history/clinical/1d0ce62170_0424实例数据纵向处理.R,87
R,dplyr,90_history/clinical/1d0ce62170_0424实例数据纵向处理.R,95
R,missRanger,90_history/clinical/1d0ce62170_0424实例数据纵向处理.R,96
R,tibble,90_history/clinical/1d0ce62170_0424实例数据纵向处理.R,154
R,dplyr,90_history/clinical/1d0ce62170_0424实例数据纵向处理.R,224
R,dplyr,90_history/clinical/6908624d99_0428实例数据分析.R,36
R,dplyr,90_history/clinical/6908624d99_0428实例数据分析.R,37
R,dplyr,90_history/clinical/6908624d99_0428实例数据分析.R,60
R,timeROC,90_history/clinical/6908624d99_0428实例数据分析.R,83
R,dplyr,90_history/clinical/6908624d99_0428实例数据分析.R,102
R,dplyr,90_history/clinical/6908624d99_0428实例数据分析.R,103
R,dplyr,90_history/clinical/6908624d99_0428实例数据分析.R,104
R,dplyr,90_history/clinical/6908624d99_0428实例数据分析.R,105
R,dplyr,90_history/clinical/6908624d99_0428实例数据分析.R,111
R,dplyr,90_history/clinical/6908624d99_0428实例数据分析.R,112
R,dplyr,90_history/clinical/6908624d99_0428实例数据分析.R,113
R,dplyr,90_history/clinical/6908624d99_0428实例数据分析.R,114
R,dplyr,90_history/clinical/6908624d99_0428实例数据分析.R,115
R,dplyr,90_history/clinical/6908624d99_0428实例数据分析.R,131
R,dplyr,90_history/clinical/6908624d99_0428实例数据分析.R,134
R,stats,90_history/clinical/6908624d99_0428实例数据分析.R,137
R,stats,90_history/clinical/6908624d99_0428实例数据分析.R,140
R,dplyr,90_history/clinical/6908624d99_0428实例数据分析.R,149
R,DynForest,90_history/clinical/6908624d99_0428实例数据分析.R,154
R,survival,90_history/clinical/6908624d99_0428实例数据分析.R,240
R,survival,90_history/clinical/6908624d99_0428实例数据分析.R,248
R,timeROC,90_history/clinical/6908624d99_0428实例数据分析.R,256
R,timeROC,90_history/clinical/6908624d99_0428实例数据分析.R,264
R,dplyr,90_history/clinical/8dc5adcc93_0506处理.R,10
